DEBUG 2023-09-14 13:02:16,128 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:02:16,130 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:02:16,131 interactive is False
DEBUG 2023-09-14 13:02:16,131 platform is darwin
DEBUG 2023-09-14 13:02:16,163 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:02:16,164 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
INFO 2023-09-14 13:10:33,748 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:10:33,940 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:10:33,944 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:10:33,944 interactive is False
DEBUG 2023-09-14 13:10:33,944 platform is darwin
DEBUG 2023-09-14 13:10:33,977 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:10:33,979 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 13:10:35,296 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 13:10:35,957 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 33
ERROR 2023-09-14 13:10:39,346 Internal Server Error: /back_info/news/news_0/
Traceback (most recent call last):
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/brr/Projects/Web-5-sem/Front-5-sem/Lab_4/back_info/views.py", line 94, in news_0
    return render(request, 'back_info/news_0.html', "news: news")
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/template/loader.py", line 62, in render_to_string
    return template.render(context, request)
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/template/backends/django.py", line 57, in render
    context = make_context(
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/template/context.py", line 278, in make_context
    raise TypeError(
TypeError: context must be a dict rather than str.
ERROR 2023-09-14 13:11:21,737 Internal Server Error: /back_info/news/news_0/
Traceback (most recent call last):
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/brr/Projects/Web-5-sem/Front-5-sem/Lab_4/back_info/views.py", line 94, in news_0
    return render(request, 'back_info/news_0.html', {'news': news})
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/shortcuts.py", line 24, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/template/loader.py", line 62, in render_to_string
    return template.render(context, request)
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/template/backends/django.py", line 57, in render
    context = make_context(
  File "/Users/brr/Library/Python/3.9/lib/python/site-packages/django/template/context.py", line 278, in make_context
    raise TypeError(
TypeError: context must be a dict rather than str.
INFO 2023-09-14 13:11:22,134 /Users/brr/Projects/Web-5-sem/Front-5-sem/Lab_4/back_info/views.py changed, reloading.
INFO 2023-09-14 13:11:22,395 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:11:22,534 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:11:22,536 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:11:22,537 interactive is False
DEBUG 2023-09-14 13:11:22,537 platform is darwin
DEBUG 2023-09-14 13:11:22,574 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:11:22,575 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
INFO 2023-09-14 13:13:02,592 /Users/brr/Projects/Web-5-sem/Front-5-sem/Lab_4/back_info/views.py changed, reloading.
INFO 2023-09-14 13:13:02,847 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:13:02,964 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:13:02,966 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:13:02,967 interactive is False
DEBUG 2023-09-14 13:13:02,967 platform is darwin
DEBUG 2023-09-14 13:13:02,997 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:13:03,000 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
INFO 2023-09-14 13:21:08,555 /Users/brr/Projects/Web-5-sem/Front-5-sem/Lab_4/back_info/views.py changed, reloading.
INFO 2023-09-14 13:21:08,791 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:21:08,909 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:21:08,912 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:21:08,912 interactive is False
DEBUG 2023-09-14 13:21:08,913 platform is darwin
DEBUG 2023-09-14 13:21:08,945 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:21:08,946 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
INFO 2023-09-14 13:21:10,299 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:21:10,414 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:21:10,416 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:21:10,417 interactive is False
DEBUG 2023-09-14 13:21:10,417 platform is darwin
DEBUG 2023-09-14 13:21:10,450 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:21:10,451 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
DEBUG 2023-09-14 13:21:11,596 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 13:21:12,209 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
DEBUG 2023-09-14 13:21:25,530 Starting new HTTPS connection (1): api.kanye.rest:443
DEBUG 2023-09-14 13:21:26,188 https://api.kanye.rest:443 "GET / HTTP/1.1" 200 None
INFO 2023-09-14 13:23:18,599 /Users/brr/Projects/Web-5-sem/Front-5-sem/Lab_4/edostavka/views.py changed, reloading.
INFO 2023-09-14 13:23:18,855 Watching for file changes with StatReloader
DEBUG 2023-09-14 13:23:18,995 matplotlib data path: /Users/brr/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data
DEBUG 2023-09-14 13:23:18,997 CONFIGDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:23:18,998 interactive is False
DEBUG 2023-09-14 13:23:18,998 platform is darwin
DEBUG 2023-09-14 13:23:19,033 CACHEDIR=/Users/brr/.matplotlib
DEBUG 2023-09-14 13:23:19,037 Using fontManager instance from /Users/brr/.matplotlib/fontlist-v330.json
INFO 2023-09-14 13:23:31,739 /Users/brr/Projects/Web-5-sem/Front-5-sem/Lab_4/edostavka/views.py changed, reloading.
INFO 2023-09-14 13:23:32,122 Watching for file changes with StatReloader
